mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_objective,param_random_state,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
29.974208784103393,0.8398721537802265,0.08494234085083008,0.05972513083617948,0.3,5,150,multi:softmax,0,0.8,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.7053571428571429,0.7410714285714286,0.7117117117117117,0.6711711711711712,0.7149321266968326,0.7088948787061995,0.022440044670316232,58,0.9730033745781778,0.968503937007874,0.9753086419753086,0.9663299663299664,0.968609865470852,0.9703511570724357,0.0032931810656556403
29.556932067871095,0.8426474519879603,0.07549419403076171,0.03434809243533858,0.3,5,150,multi:softmax,0,1,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.6830357142857143,0.7544642857142857,0.7252252252252253,0.6666666666666666,0.7285067873303167,0.7115902964959568,0.03210123299336345,46,0.9662542182227222,0.9617547806524185,0.9685746352413019,0.9595959595959596,0.9630044843049327,0.9638368156034669,0.0032032257163227057
33.919261884689334,1.7680739210674123,0.095481538772583,0.0365981458218027,0.3,5,200,multi:softmax,0,0.5,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.5}",0.6785714285714286,0.7633928571428571,0.7027027027027027,0.6891891891891891,0.7239819004524887,0.7115902964959568,0.03009706563432073,46,0.9763779527559056,0.9662542182227222,0.9741863075196409,0.9674523007856342,0.968609865470852,0.970576128950951,0.003974869949669851
38.40618896484375,0.7166325606150203,0.09205489158630371,0.04351002085355817,0.3,5,200,multi:softmax,0,0.8,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.6830357142857143,0.75,0.7207207207207207,0.6531531531531531,0.7375565610859729,0.7088948787061995,0.03585243498554373,58,0.9808773903262092,0.9752530933633295,0.9797979797979798,0.9764309764309764,0.9775784753363229,0.9779875830509634,0.0020830914340476173
36.45292706489563,3.3659369748484465,0.03482122421264648,0.018295565575643043,0.3,5,200,multi:softmax,0,1,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.6696428571428571,0.7544642857142857,0.7252252252252253,0.6576576576576577,0.751131221719457,0.7115902964959568,0.04064219563012261,46,0.9730033745781778,0.968503937007874,0.978675645342312,0.9663299663299664,0.9719730941704036,0.9716972034857466,0.004230485428958245
16.907157325744627,2.7762595265195436,0.042547416687011716,0.01958189171031966,0.3,8,100,multi:softmax,0,0.5,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 100, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.5}",0.6964285714285714,0.7723214285714286,0.7252252252252253,0.6756756756756757,0.7239819004524887,0.7187780772686433,0.032584387033611585,31,0.9763779527559056,0.96962879640045,0.9730639730639731,0.9730639730639731,0.9641255605381166,0.9712520511644837,0.004153620438636535
25.439048051834106,1.1837555748543853,0.06483092308044433,0.025912158125292007,0.3,8,100,multi:softmax,0,0.8,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 100, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.6919642857142857,0.7544642857142857,0.7207207207207207,0.6711711711711712,0.7285067873303167,0.7133872416891285,0.029043933791449372,40,0.984251968503937,0.9786276715410573,0.9820426487093153,0.9831649831649831,0.9798206278026906,0.9815815799443968,0.0020821744655320816
29.548098850250245,0.7398763449853825,0.07165942192077637,0.026116586880526864,0.3,8,100,multi:softmax,0,1,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 100, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.6651785714285714,0.7589285714285714,0.7207207207207207,0.6801801801801802,0.746606334841629,0.7142857142857143,0.03652577521604067,37,0.9853768278965129,0.9775028121484814,0.9809203142536476,0.9809203142536476,0.9753363228699552,0.980011318284449,0.003423139667057534
35.78330821990967,1.060768278446096,0.11981544494628907,0.03846329450214004,0.3,8,150,multi:softmax,0,0.5,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.5}",0.6651785714285714,0.7678571428571429,0.7297297297297297,0.6756756756756757,0.7104072398190046,0.7097933513027853,0.03729140732675926,54,0.9820022497187851,0.9797525309336333,0.978675645342312,0.9809203142536476,0.9775784753363229,0.9797858431169401,0.0015687959908144383
44.33311123847962,1.131700246099104,0.11900177001953124,0.04158400110646604,0.3,8,150,multi:softmax,0,0.8,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.6964285714285714,0.7321428571428571,0.7162162162162162,0.6756756756756757,0.7239819004524887,0.7088948787061995,0.020397228138726835,58,0.9853768278965129,0.984251968503937,0.9854096520763187,0.9854096520763187,0.9854260089686099,0.9851748219043396,0.0004617034069851974
46.192717695236205,2.2945038742799913,0.11322298049926757,0.03939200378800709,0.3,8,150,multi:softmax,0,1,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.6651785714285714,0.75,0.7342342342342343,0.6756756756756757,0.7420814479638009,0.7133872416891285,0.03565616776164469,40,0.9865016872890888,0.9820022497187851,0.9842873176206509,0.9854096520763187,0.9809417040358744,0.9838285221481436,0.002074862251123628
45.92739725112915,2.8066849695625553,0.09907116889953613,0.031088291914497433,0.3,8,200,multi:softmax,0,0.5,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.5}",0.6696428571428571,0.7366071428571429,0.7207207207207207,0.6441441441441441,0.7194570135746606,0.6981132075471698,0.035138513809564946,75,0.9876265466816648,0.984251968503937,0.9842873176206509,0.9842873176206509,0.9854260089686099,0.9851758318791027,0.0013039195013901867
51.60742683410645,1.1430723844123676,0.10092167854309082,0.02713416413301183,0.3,8,200,multi:softmax,0,0.8,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.6830357142857143,0.7232142857142857,0.7072072072072072,0.6801801801801802,0.7330316742081447,0.7053009883198562,0.021062792801777603,67,0.9876265466816648,0.9876265466816648,0.9887766554433222,0.98989898989899,0.9887892376681614,0.9885435952747607,0.0008524914145248958
51.34179372787476,0.6493544132963007,0.087577486038208,0.03577124028515574,0.3,8,200,multi:softmax,0,1,"{'learning_rate': 0.3, 'max_depth': 8, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.6696428571428571,0.7544642857142857,0.7342342342342343,0.6711711711711712,0.7420814479638009,0.7142857142857143,0.03646303191027699,37,0.9876265466816648,0.9865016872890888,0.9854096520763187,0.9887766554433222,0.9831838565022422,0.9862996795985273,0.0019202757748141186
12.96701979637146,0.6286949420178333,0.036285781860351564,0.01976554657796047,0.5,3,100,multi:softmax,0,0.5,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 100, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.5}",0.6785714285714286,0.7410714285714286,0.7117117117117117,0.6846846846846847,0.7601809954751131,0.7151841868823001,0.031537870527333776,35,0.9122609673790776,0.9043869516310461,0.9034792368125701,0.9068462401795735,0.897982062780269,0.9049910917565074,0.004649082599646809
13.718820190429687,0.7728133133780324,0.05731444358825684,0.019875773825226154,0.5,3,100,multi:softmax,0,0.8,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 100, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.6875,0.7053571428571429,0.7207207207207207,0.6981981981981982,0.7285067873303167,0.7079964061096137,0.014863540819916962,63,0.9280089988751407,0.9156355455568054,0.920314253647587,0.9236812570145904,0.9181614349775785,0.9211602980143404,0.004324159989234409
13.409308385848998,0.35276519388137967,0.043570756912231445,0.02028582501622033,0.5,3,100,multi:softmax,0,1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 100, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.6607142857142857,0.7276785714285714,0.7342342342342343,0.6801801801801802,0.7149321266968326,0.7035040431266847,0.028441378462774926,72,0.9190101237345332,0.906636670416198,0.9147025813692481,0.9068462401795735,0.905829596412556,0.9106050424224218,0.005293707067032089
11.049306488037109,0.9331934317018108,0.019600629806518555,0.01275072073401674,0.5,3,150,multi:softmax,0,0.5,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.5}",0.6919642857142857,0.7410714285714286,0.7072072072072072,0.6621621621621622,0.7420814479638009,0.7088948787061995,0.030346737826117774,58,0.9336332958380202,0.9280089988751407,0.920314253647587,0.920314253647587,0.9260089686098655,0.9256559541236401,0.005027264616265396
13.322315645217895,1.965072536031901,0.035493993759155275,0.026623857992288398,0.5,3,150,multi:softmax,0,0.8,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.7053571428571429,0.7142857142857143,0.7207207207207207,0.6846846846846847,0.7375565610859729,0.7124887690925427,0.017417648905720416,42,0.9460067491563554,0.9448818897637795,0.9483726150392817,0.941638608305275,0.9394618834080718,0.9440723491345526,0.0031644599844283853
16.701875972747803,0.4966113597466919,0.050522994995117185,0.019418294582214612,0.5,3,150,multi:softmax,0,1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.6651785714285714,0.7544642857142857,0.7252252252252253,0.6801801801801802,0.7285067873303167,0.710691823899371,0.03306586246257413,52,0.937007874015748,0.9313835770528683,0.9315375982042648,0.936026936026936,0.92152466367713,0.9314961297953894,0.005483649400807025
22.734431648254393,2.1208410372041313,0.05835275650024414,0.021046625124728182,0.5,3,200,multi:softmax,0,0.5,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.5}",0.6473214285714286,0.7410714285714286,0.6846846846846847,0.6486486486486487,0.7285067873303167,0.6900269541778976,0.03914900825094708,80,0.9516310461192351,0.937007874015748,0.9427609427609428,0.9337822671156004,0.9405829596412556,0.9411530179305563,0.006069755334225034
24.723611211776735,0.8692729881341067,0.03813514709472656,0.012695557067967177,0.5,3,200,multi:softmax,0,0.8,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.6875,0.6964285714285714,0.7072072072072072,0.6846846846846847,0.7330316742081447,0.701707097933513,0.017461251726772157,74,0.9583802024746907,0.9583802024746907,0.9584736251402918,0.957351290684624,0.9596412556053812,0.9584453152759357,0.0007261465251835437
24.15125193595886,1.890001071756016,0.049402379989624025,0.023650284040186067,0.5,3,200,multi:softmax,0,1,"{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.6651785714285714,0.7544642857142857,0.7252252252252253,0.6801801801801802,0.7239819004524887,0.7097933513027853,0.0326281623960907,54,0.9493813273340832,0.9403824521934758,0.9438832772166106,0.9494949494949495,0.9428251121076233,0.9451934236693484,0.0036472590107118562
16.59913592338562,0.8444299031305156,0.058873653411865234,0.02259906035869473,0.5,5,100,multi:softmax,0,0.5,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.5}",0.6651785714285714,0.7589285714285714,0.6846846846846847,0.6846846846846847,0.7692307692307693,0.7124887690925427,0.04280427580961598,42,0.9583802024746907,0.9516310461192351,0.9685746352413019,0.9652076318742986,0.9551569506726457,0.9597900932764345,0.0062696372297789665
16.849443197250366,0.7521135676329703,0.055464649200439455,0.01431957097010318,0.5,5,100,multi:softmax,0,0.8,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.6651785714285714,0.7633928571428571,0.6981981981981982,0.6756756756756757,0.746606334841629,0.7097933513027853,0.038818529884290354,54,0.9718785151856018,0.968503937007874,0.9719416386083053,0.9741863075196409,0.9697309417040358,0.9712482680050915,0.0019669103801220776
19.385292863845827,1.7711170719039904,0.04753108024597168,0.030535670506986176,0.5,5,100,multi:softmax,0,1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 100, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.6785714285714286,0.7544642857142857,0.7297297297297297,0.6801801801801802,0.7330316742081447,0.7151841868823001,0.03049845437297689,35,0.9707536557930259,0.9595050618672666,0.9741863075196409,0.9629629629629629,0.9674887892376681,0.9669793554761128,0.0052619672588928475
24.95224356651306,0.43641469019662754,0.074468994140625,0.02602301731081642,0.5,5,150,multi:softmax,0,0.5,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.5}",0.6741071428571429,0.7678571428571429,0.6936936936936937,0.6936936936936937,0.7285067873303167,0.7115902964959568,0.03323448149160943,46,0.9718785151856018,0.968503937007874,0.9775533108866442,0.9730639730639731,0.9730941704035875,0.9728187813095361,0.002900127935022267
24.317955780029298,0.9895307920493739,0.05260610580444336,0.025552854091861168,0.5,5,150,multi:softmax,0,0.8,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.6607142857142857,0.7678571428571429,0.7207207207207207,0.6666666666666666,0.7285067873303167,0.7088948787061995,0.04033394184100382,58,0.984251968503937,0.9797525309336333,0.9831649831649831,0.9809203142536476,0.9786995515695067,0.9813578696851415,0.0020725197016489222
27.31213068962097,0.36145448279010445,0.04973478317260742,0.013574373148501939,0.5,5,150,multi:softmax,0,1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.65625,0.75,0.7387387387387387,0.6756756756756757,0.7285067873303167,0.7097933513027853,0.03702916137303467,54,0.9820022497187851,0.9763779527559056,0.9809203142536476,0.978675645342312,0.976457399103139,0.9788867122347579,0.0022839481882426828
29.47503442764282,0.5755592061276074,0.08418517112731934,0.030804313244386827,0.5,5,200,multi:softmax,0,0.5,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.5}",0.6517857142857143,0.7276785714285714,0.6801801801801802,0.6531531531531531,0.746606334841629,0.6918238993710691,0.038763208352395245,79,0.9808773903262092,0.9786276715410573,0.9809203142536476,0.9809203142536476,0.9775784753363229,0.9797848331421768,0.0014127528904909284
31.40287790298462,0.648382292137413,0.06994123458862304,0.03226066673674261,0.5,5,200,multi:softmax,0,0.8,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.65625,0.7410714285714286,0.6891891891891891,0.6666666666666666,0.7285067873303167,0.6963162623539982,0.03342811132126475,76,0.9865016872890888,0.984251968503937,0.9842873176206509,0.9842873176206509,0.9820627802690582,0.9842782142606772,0.0014037688314937858
33.79972004890442,0.5764156328597165,0.05342698097229004,0.01590794165084816,0.5,5,200,multi:softmax,0,1,"{'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.65625,0.7410714285714286,0.7342342342342343,0.6666666666666666,0.7239819004524887,0.7044025157232704,0.035706019070962214,69,0.9865016872890888,0.9808773903262092,0.9820426487093153,0.9820426487093153,0.9775784753363229,0.9818085700740504,0.002859920698970665
16.972479152679444,1.072301916518251,0.045886993408203125,0.015028010459093199,0.5,8,100,multi:softmax,0,0.5,"{'learning_rate': 0.5, 'max_depth': 8, 'n_estimators': 100, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.5}",0.7008928571428571,0.7633928571428571,0.6936936936936937,0.6666666666666666,0.7375565610859729,0.7124887690925427,0.03409697871884988,42,0.983127109111361,0.9786276715410573,0.9809203142536476,0.9809203142536476,0.976457399103139,0.9800105616525704,0.0022762037174396364
20.70807294845581,0.9203420342028826,0.07522125244140625,0.04439302757395257,0.5,8,100,multi:softmax,0,0.8,"{'learning_rate': 0.5, 'max_depth': 8, 'n_estimators': 100, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.6785714285714286,0.7455357142857143,0.7072072072072072,0.6711711711711712,0.7194570135746606,0.7044025157232704,0.027233150216983207,69,0.9865016872890888,0.9853768278965129,0.9865319865319865,0.98989898989899,0.9831838565022422,0.9862986696237641,0.002173007684680629
22.703836917877197,0.7861761422875994,0.04682536125183105,0.014764461435849157,0.5,8,100,multi:softmax,0,1,"{'learning_rate': 0.5, 'max_depth': 8, 'n_estimators': 100, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.6741071428571429,0.7321428571428571,0.7252252252252253,0.6531531531531531,0.7420814479638009,0.7053009883198562,0.03508630414870795,67,0.9876265466816648,0.9853768278965129,0.9854096520763187,0.9876543209876543,0.9831838565022422,0.9858502408288785,0.0016695994329584845
26.15525245666504,0.37296808099949313,0.06135702133178711,0.019832188360564103,0.5,8,150,multi:softmax,0,0.5,"{'learning_rate': 0.5, 'max_depth': 8, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.5}",0.6875,0.7589285714285714,0.6936936936936937,0.6621621621621622,0.7285067873303167,0.706199460916442,0.033863797393788274,66,0.9865016872890888,0.984251968503937,0.9842873176206509,0.9842873176206509,0.984304932735426,0.9847266447539507,0.0008876881468794812
29.78413553237915,0.31104115724848613,0.061148548126220705,0.01551515383499864,0.5,8,150,multi:softmax,0,0.8,"{'learning_rate': 0.5, 'max_depth': 8, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.65625,0.7321428571428571,0.6891891891891891,0.6756756756756757,0.7239819004524887,0.6954177897574124,0.028769472391361708,77,0.9910011248593926,0.9887514060742407,0.98989898989899,0.98989898989899,0.9899103139013453,0.9898921649265917,0.0007115539947967442
32.02760291099548,1.3532836498155982,0.0549072265625,0.006697613920912852,0.5,8,150,multi:softmax,0,1,"{'learning_rate': 0.5, 'max_depth': 8, 'n_estimators': 150, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.6696428571428571,0.7410714285714286,0.7027027027027027,0.6666666666666666,0.7420814479638009,0.7044025157232704,0.03286771577058613,69,0.9898762654668166,0.9865016872890888,0.9887766554433222,0.9910213243546577,0.9899103139013453,0.9892172492910462,0.001532170201658295
33.39039816856384,1.293987899303832,0.0696599006652832,0.016931266867837802,0.5,8,200,multi:softmax,0,0.5,"{'learning_rate': 0.5, 'max_depth': 8, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.5}",0.6830357142857143,0.7410714285714286,0.6801801801801802,0.6576576576576577,0.751131221719457,0.7026055705300989,0.036683896605473,73,0.9876265466816648,0.9853768278965129,0.9887766554433222,0.9887766554433222,0.9876681614349776,0.98764496937996,0.001241512766601953
38.23088240623474,0.5632155910575426,0.08028602600097656,0.035916090804357474,0.5,8,200,multi:softmax,0,0.8,"{'learning_rate': 0.5, 'max_depth': 8, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 0.8}",0.6473214285714286,0.7053571428571429,0.6621621621621622,0.6666666666666666,0.7194570135746606,0.6801437556154537,0.027429274834308275,81,0.9910011248593926,0.9898762654668166,0.98989898989899,0.9910213243546577,0.9899103139013453,0.9903416036962405,0.0005468904582428401
38.178778123855594,3.640085597261657,0.0656038761138916,0.025843563230129783,0.5,8,200,multi:softmax,0,1,"{'learning_rate': 0.5, 'max_depth': 8, 'n_estimators': 200, 'objective': 'multi:softmax', 'random_state': 0, 'subsample': 1}",0.6651785714285714,0.7321428571428571,0.7072072072072072,0.6441441441441441,0.7285067873303167,0.6954177897574124,0.03499972206761239,77,0.9910011248593926,0.9910011248593926,0.98989898989899,0.9910213243546577,0.9899103139013453,0.9905665755747556,0.0005405206069807743
